cod_municipio;cod_unico_endereco;num_quadra;nom_logradouro;num_endereco;nom_logradouro_adjacente;dim_testada;dim_profundidade
4104501;4104501.103381-0;4104501.1033; RUA CEDRO ;1822;;10;20
4104501;4104501.103390-1;4104501.1033; TRAVESSA PEROBA ;544;;10;20
4104501;4104501.103403-1;4104501.1034; RUA CEREJEIRA ;1821;;10;20
4104501;4104501.10341-1;4104501.1034; AV. BRASIL;843;;10;20
4104501;4104501.103411-1;4104501.1034; RUA CEDRO ;870;;10;20
4104501;4104501.10341-2;4104501.1034; AV. BRASIL;843;;10;20
4104501;4104501.103420-1;4104501.1034; TRAVESSA MARFIM ;18;;10;20
4104501;4104501.103438-1;4104501.1034; RUA CEREJEIRA ;1875;;10;20
4104501;4104501.103446-0;4104501.1034; TRAVESSA ANJICO ;;;10;20
4104501;4104501.103454-1;4104501.1034; AVENIDA DAS FLORES;1031;;10;20
4104501;4104501.103454-2;4104501.1034; AVENIDA DAS FLORES;1031;;10;20
4104501;4104501.103462-1;4104501.1034; RUA LUIZ CAMPAGNOLO ;1240;;10;20
4104501;4104501.103471-0;4104501.1034; RUA SADI BIGATON ;1046;;10;20
4104501;4104501.103489-1;4104501.1034; AV. INDEPENDENCIA;882;;10;20
4104501;4104501.103497-1;4104501.1034; AVENIDA DAS FLORES;1058;;10;20
4104501;4104501.103501-1;4104501.1035; RUA LUIZ CAMPAGNOLO ;1170;;10;20
4104501;4104501.103519-1;4104501.1035; RUA ARAUCARIA ;2075;;10;20
4104501;4104501.103527-1;4104501.1035; RUA OTAVIO FRANCISCO DE MATTOS;1700;;10;20
4104501;4104501.103527-2;4104501.1035; RUA OTAVIO FRANCISCO DE MATTOS;1700;;10;20
4104501;4104501.103527-3;4104501.1035; RUA OTAVIO FRANCISCO DE MATTOS;1700;;10;20
4104501;4104501.103535-1;4104501.1035; RUA OIAPOS;281;;10;20
4104501;4104501.103535-3;4104501.1035; RUA OIAPOS;281;;10;20
4104501;4104501.103543-0;4104501.1035; RUA HERMINIA BARBIERI BIGATON ;1288;;10;20
4104501;4104501.103551-0;4104501.1035; RUA HERMINIA BARBIERI BIGATON ;1294;;10;20
4104501;4104501.103560-1;4104501.1035; AV. UBIRAJARAS;139;;10;20
4104501;4104501.10359-1;4104501.1035; RUA OTAVIO FRANCISCO DE MATTOS;637;;10;20
4104501;4104501.103594-0;4104501.1035; RUA PARA;715;;10;20
4104501;4104501.103608-0;4104501.1036; RUA ELZA BIGATON ILKIU ;1177;;10;20
4104501;4104501.103616-1;4104501.1036; RUA PADRE CIRILO;1808;;10;20
4104501;4104501.103632-1;4104501.1036; RUA PARAIBA ;1689;;10;20
4104501;4104501.103641-1;4104501.1036; RUA PARAIBA ;1677;;10;20
4104501;4104501.103641-2;4104501.1036; RUA PARAIBA ;1677;;10;20
4104501;4104501.103659-1;4104501.1036; RUA PARAIBA ;1665;;10;20
4104501;4104501.103667-2;4104501.1036; RUA ANTONIO NIEHUES ;18;;10;20
4104501;4104501.10367-0;4104501.1036; AV. BRASIL;899;;10;20
4104501;4104501.103675-1;4104501.1036; AV. GERALDO FULBER;785;;10;20
4104501;4104501.103683-1;4104501.1036; RUA ELZA BIGATON ILKIU ;1133;;10;20
4104501;4104501.103691-1;4104501.1036; RUA BAHIA;432;;10;20
4104501;4104501.103705-1;4104501.1037; RUA GUAIRACAS;2020;;10;20
4104501;4104501.103705-2;4104501.1037; RUA GUAIRACAS;2020;;10;20
4104501;4104501.103705-3;4104501.1037; RUA GUAIRACAS;2020;;10;20
4104501;4104501.103713-0;4104501.1037; RUA ELZA BIGATON ILKIU ;1200;;10;20
4104501;4104501.103721-1;4104501.1037; RUA LUIZ GERALDO HOLLEN;1134;;10;20
4104501;4104501.103730-1;4104501.1037; AV. PARANA;489;;10;20
4104501;4104501.103748-1;4104501.1037; RUA DIONISIO WONS;18;;10;20
4104501;4104501.10375-1;4104501.1037; RUA MINAS GERAIS;1198;;10;20
4104501;4104501.103756-1;4104501.1037; RUA PADRE CIRILO;2617;;10;20
4104501;4104501.103764-1;4104501.1037; RUA LUIZ CAMPAGNOLO ;1281;;10;20
4104501;4104501.103772-0;4104501.1037; RUA ALDO BIGATON;1272;;10;20
4104501;4104501.103781-0;4104501.1037; RUA ALDO BIGATON;1280;;10;20
4104501;4104501.103799-0;4104501.1037; RUA ALDO BIGATON;1292;;10;20
4104501;4104501.103802-0;4104501.1038; RUA LUIZ CAMPAGNOLO ;1313;;10;20
4104501;4104501.103811-0;4104501.1038; RUA LUIZ CAMPAGNOLO ;1297;;10;20
4104501;4104501.103829-1;4104501.1038; RUA LUIZ CAMPAGNOLO ;1211;;10;20
4104501;4104501.10383-1;4104501.1038; AV. BRASIL;892;;10;20
4104501;4104501.103837-1;4104501.1038; RUA ELZA BIGATON ILKIU ;1246;;10;20
4104501;4104501.103845-1;4104501.1038; RUA ELZA BIGATON ILKIU ;1260;;10;20
4104501;4104501.103853-0;4104501.1038; RUA ELZA BIGATON ILKIU ;1278;;10;20
4104501;4104501.103861-0;4104501.1038; RUA ELZA BIGATON ILKIU ;1286;;10;20
4104501;4104501.103870-0;4104501.1038; RUA ELZA BIGATON ILKIU ;1300;;10;20
4104501;4104501.103888-0;4104501.1038; RUA ALDO BIGATON;1307;;10;20
4104501;4104501.103896-0;4104501.1038; RUA ALDO BIGATON;1299;;10;20
4104501;4104501.103900-0;4104501.1039; RUA ALDO BIGATON;1281;;10;20
4104501;4104501.10391-1;4104501.1039; RUA MATO GROSSO;1095;;10;20
4104501;4104501.103918-0;4104501.1039; RUA ALDO BIGATON;1267;;10;20
4104501;4104501.103926-1;4104501.1039; RUA LUIZ CAMPAGNOLO ;1255;;10;20
4104501;4104501.103934-1;4104501.1039; RUA LUIZ CAMPAGNOLO ;1241;;10;20
4104501;4104501.103942-1;4104501.1039; RUA LUIZ CAMPAGNOLO ;1227;;10;20
4104501;4104501.103951-0;4104501.1039; RUA LUIZ CAMPAGNOLO ;;;10;20
4104501;4104501.103969-0;4104501.1039; RUA LUIZ CAMPAGNOLO ;1077;;10;20
4104501;4104501.103977-1;4104501.1039; AV. RIO GRANDE DO SUL;1590;;10;20
4104501;4104501.1040-0;4104501.1040; RUA PADRE CIRILO;0;;10;20
4104501;4104501.104019-0;4104501.1040; AV. RIO GRANDE DO SUL;1758;;10;20
4104501;4104501.104027-0;4104501.1040; AV. RIO GRANDE DO SUL;1626;;10;20
4104501;4104501.104035-0;4104501.1040; AV. RIO GRANDE DO SUL;1660;;10;20
4104501;4104501.104043-0;4104501.1040; AV. RIO GRANDE DO SUL;1362;;10;20
4104501;4104501.10405-1;4104501.1040; RUA MATO GROSSO;1011;;10;20
4104501;4104501.104051-0;4104501.1040; AV. RIO GRANDE DO SUL;1388;;10;20
4104501;4104501.104060-0;4104501.1040; AV. RIO GRANDE DO SUL;1402;;10;20
4104501;4104501.104078-0;4104501.1040; AV. RIO GRANDE DO SUL;1426;;10;20
4104501;4104501.104086-0;4104501.1040; AV. RIO GRANDE DO SUL;1444;;10;20
4104501;4104501.104094-0;4104501.1040; RUA SADI BIGATON ;1137;;10;20
4104501;4104501.104108-0;4104501.1041; RUA SADI BIGATON ;1125;;10;20
4104501;4104501.104116-0;4104501.1041; RUA SADI BIGATON ;1099;;10;20
4104501;4104501.104124-0;4104501.1041; RUA SADI BIGATON ;1075;;10;20
4104501;4104501.10413-1;4104501.1041; RUA MINAS GERAIS;1110;;10;20
4104501;4104501.104132-0;4104501.1041; RUA SADI BIGATON ;1090;;10;20
4104501;4104501.104141-0;4104501.1041; RUA SADI BIGATON ;1108;;10;20
4104501;4104501.104159-0;4104501.1041; RUA SADI BIGATON ;1160;;10;20
4104501;4104501.104167-0;4104501.1041; RUA LUIZ CAMPAGNOLO ;1088;;10;20
4104501;4104501.104175-0;4104501.1041; RUA LUIZ CAMPAGNOLO ;1100;;10;20
4104501;4104501.104183-0;4104501.1041; RUA SANTA CATARINA ;1190;;10;20
4104501;4104501.104191-0;4104501.1041; RUA SANTA CATARINA ;1323;;10;20
4104501;4104501.104205-0;4104501.1042; RUA SANTA CATARINA ;1305;;10;20
4104501;4104501.104213-0;4104501.1042; RUA SANTA CATARINA ;1287;;10;20
4104501;4104501.104221-0;4104501.1042; RUA HERMINIA BARBIERI BIGATON ;1101;;10;20
4104501;4104501.104230-1;4104501.1042; RUA HERMINIA BARBIERI BIGATON ;1087;;10;20
4104501;4104501.104248-0;4104501.1042; RUA SANTA CATARINA ;1306;;10;20
4104501;4104501.104256-0;4104501.1042; RUA SANTA CATARINA ;1320;;10;20
4104501;4104501.104264-0;4104501.1042; RUA SANTA CATARINA ;1134;;10;20
4104501;4104501.104272-1;4104501.1042; RUA SANTA CATARINA ;1346;;10;20
4104501;4104501.104281-0;4104501.1042; RUA SANTA CATARINA ;1358;;10;20
4104501;4104501.104299-1;4104501.1042; RUA SANTA CATARINA ;1376;;10;20
4104501;4104501.104299-2;4104501.1042; RUA SANTA CATARINA ;1376;;10;20
4104501;4104501.10430-1;4104501.1043; RUA OTAVIO FRANCISCO DE MATTOS;682;;10;20
4104501;4104501.10430-2;4104501.1043; RUA OTAVIO FRANCISCO DE MATTOS;682;;10;20
4104501;4104501.104302-1;4104501.1043; RUA ELZA BIGATON ILKIU ;1201;;10;20
4104501;4104501.104311-0;4104501.1043; RUA ELZA BIGATON ILKIU ;1147;;10;20
4104501;4104501.104329-0;4104501.1043; RUA HERMINIA BARBIERI BIGATON ;1171;;10;20
4104501;4104501.104337-0;4104501.1043; RUA ELZA BIGATON ILKIU ;1118;;10;20
4104501;4104501.104345-0;4104501.1043; RUA ELZA BIGATON ILKIU ;1132;;10;20
4104501;4104501.104353-0;4104501.1043; RUA ELZA BIGATON ILKIU ;1144;;10;20
4104501;4104501.104361-1;4104501.1043; RUA ELZA BIGATON ILKIU ;1156;;10;20
4104501;4104501.104370-1;4104501.1043; RUA ELZA BIGATON ILKIU ;1190;;10;20
4104501;4104501.104388-0;4104501.1043; RUA LUIZ CAMPAGNOLO ;1258;;10;20
4104501;4104501.104396-1;4104501.1043; RUA ALDO BIGATON;1177;;10;20
4104501;4104501.104400-0;4104501.1044; RUA ALDO BIGATON;1189;;10;20
4104501;4104501.104418-0;4104501.1044; RUA ALDO BIGATON;1201;;10;20
4104501;4104501.104426-0;4104501.1044; RUA ALDO BIGATON;1167;;10;20
4104501;4104501.104434-1;4104501.1044; RUA ALDO BIGATON;1133;;10;20
4104501;4104501.104442-1;4104501.1044; RUA HERMINIA BARBIERI BIGATON ;1245;;10;20
4104501;4104501.104451-0;4104501.1044; RUA HERMINIA BARBIERI BIGATON ;1231;;10;20
4104501;4104501.104469-2;4104501.1044; RUA ALDO BIGATON;1134;;10;20
4104501;4104501.104477-0;4104501.1044; RUA ALDO BIGATON;1150;;10;20
4104501;4104501.10448-1;4104501.1044; RUA MATO GROSSO;1075;;10;20
4104501;4104501.10448-2;4104501.1044; RUA MATO GROSSO;1075;;10;20
4104501;4104501.104485-0;4104501.1044; RUA ALDO BIGATON;1166;;10;20
4104501;4104501.104493-1;4104501.1044; RUA ALDO BIGATON;1182;;10;20
4104501;4104501.104507-0;4104501.1045; RUA ALDO BIGATON;1194;;10;20
4104501;4104501.104515-0;4104501.1045; RUA ALDO BIGATON;1218;;10;20
4104501;4104501.104523-0;4104501.1045; RUA LUIZ CAMPAGNOLO ;1216;;10;20
4104501;4104501.104531-1;4104501.1045; RUA LUIZ CAMPAGNOLO ;1300;;10;20
4104501;4104501.104540-1;4104501.1045; RUA LUIZ CAMPAGNOLO ;1312;;10;20
4104501;4104501.104558-1;4104501.1045; RUA LUIZ CAMPAGNOLO ;1328;;10;20
4104501;4104501.10456-1;4104501.1045; RUA LUIZ GERALDO HOLLEN;457;;10;20
4104501;4104501.10456-2;4104501.1045; RUA LUIZ GERALDO HOLLEN;457;;10;20
4104501;4104501.104566-1;4104501.1045; RUA JACINTO ROVEDA ;1225;;10;20
4104501;4104501.104574-0;4104501.1045; RUA JACINTO ROVEDA ;1207;;10;20
4104501;4104501.104582-0;4104501.1045; RUA JACINTO ROVEDA ;1195;;10;20
4104501;4104501.104591-0;4104501.1045; RUA JACINTO ROVEDA ;1181;;10;20
4104501;4104501.104604-1;4104501.1046; RUA JACINTO ROVEDA ;1173;;10;20
4104501;4104501.104612-0;4104501.1046; RUA HERMINIA BARBIERI BIGATON ;1155;;10;20
4104501;4104501.104621-0;4104501.1046; RUA HERMINIA BARBIERI BIGATON ;1311;;10;20
4104501;4104501.104639-0;4104501.1046; RUA HERMINIA BARBIERI BIGATON ;1299;;10;20
4104501;4104501.10464-1;4104501.1046; RUA OTAVIO FRANCISCO DE MATTOS;644;;10;20
4104501;4104501.104647-0;4104501.1046; RUA JACINTO ROVEDA ;1165;;10;20
4104501;4104501.104655-1;4104501.1046; RUA JACINTO ROVEDA ;1040;;10;20
4104501;4104501.104663-1;4104501.1046; RUA ANTONIO LORENZETTI;131;;10;20
4104501;4104501.104671-0;4104501.1046; RUA ANTONIO LORENZETTI;145;;10;20
4104501;4104501.104680-0;4104501.1046; RUA JACINTO ROVEDA ;1058;;10;20
4104501;4104501.104698-0;4104501.1046; RUA JACINTO ROVEDA ;1070;;10;20
4104501;4104501.104701-0;4104501.1047; RUA JACINTO ROVEDA ;1084;;10;20
4104501;4104501.104710-1;4104501.1047; RUA JACINTO ROVEDA ;1098;;10;20
4104501;4104501.104728-0;4104501.1047; RUA JACINTO ROVEDA ;1106;;10;20
4104501;4104501.104736-0;4104501.1047; RUA JACINTO ROVEDA ;1120;;10;20
4104501;4104501.104744-1;4104501.1047; RUA ANTONIO LORENZETTI;45;;10;20
4104501;4104501.104752-1;4104501.1047; RUA ALDO BIGATON;1038;;10;20
4104501;4104501.104761-1;4104501.1047; RUA ALDO BIGATON;1052;;10;20
4104501;4104501.104779-0;4104501.1047; RUA ALDO BIGATON;1066;;10;20
4104501;4104501.104787-0;4104501.1047; RUA ALDO BIGATON;1080;;10;20
4104501;4104501.104795-0;4104501.1047; RUA ALDO BIGATON;1094;;10;20
4104501;4104501.104809-1;4104501.1048; RUA HERMINIA BARBIERI BIGATON ;1312;;10;20
4104501;4104501.10481-1;4104501.1048; RUA OTAVIO FRANCISCO DE MATTOS;612;;10;20
4104501;4104501.104817-1;4104501.1048; RUA HERMINIA BARBIERI BIGATON ;1326;;10;20
4104501;4104501.104825-1;4104501.1048; RUA JACINTO ROVEDA ;1111;;10;20
4104501;4104501.104833-0;4104501.1048; RUA JACINTO ROVEDA ;1099;;10;20
4104501;4104501.104841-0;4104501.1048; RUA JACINTO ROVEDA ;1081;;10;20
4104501;4104501.104850-1;4104501.1048; RUA JACINTO ROVEDA ;1069;;10;20
4104501;4104501.104868-1;4104501.1048; RUA JACINTO ROVEDA ;1055;;10;20
4104501;4104501.104876-0;4104501.1048; RUA ANTONIO LORENZETTI;91;;10;20
4104501;4104501.104884-1;4104501.1048; RUA ANTONIO LORENZETTI;29;;10;20
4104501;4104501.104892-0;4104501.1048; RUA ELZA BIGATON ILKIU ;1020;;10;20
4104501;4104501.104906-0;4104501.1049; RUA ELZA BIGATON ILKIU ;1032;;10;20
4104501;4104501.104914-1;4104501.1049; RUA ELZA BIGATON ILKIU ;1078;;10;20
4104501;4104501.104922-1;4104501.1049; RUA ELZA BIGATON ILKIU ;1062;;10;20
4104501;4104501.104931-1;4104501.1049; RUA ELZA BIGATON ILKIU ;1076;;10;20
4104501;4104501.104949-0;4104501.1049; RUA HERMINIA BARBIERI BIGATON ;1230;;10;20
4104501;4104501.104957-0;4104501.1049; RUA ALDO BIGATON;1111;;10;20
4104501;4104501.104965-0;4104501.1049; RUA ALDO BIGATON;1099;;10;20
4104501;4104501.104973-1;4104501.1049; RUA ALDO BIGATON;1083;;10;20
4104501;4104501.104981-1;4104501.1049; RUA ALDO BIGATON;1067;;10;20
4104501;4104501.104990-1;4104501.1049; RUA ALDO BIGATON;1051;;10;20
4104501;4104501.105007-1;4104501.1050; RUA ALDO BIGATON;1037;;10;20
4104501;4104501.105015-1;4104501.1050; RUA ANTONIO LORENZETTI;33;;10;20
4104501;4104501.10502-1;4104501.1050; RUA OTAVIO FRANCISCO DE MATTOS;606;;10;20
4104501;4104501.105023-1;4104501.1050; RUA SANTA CATARINA ;1196;;10;20
4104501;4104501.105031-0;4104501.1050; RUA SANTA CATARINA ;1210;;10;20
4104501;4104501.105040-0;4104501.1050; RUA SANTA CATARINA ;1232;;10;20
4104501;4104501.105058-0;4104501.1050; RUA SANTA CATARINA ;1244;;10;20
4104501;4104501.105066-0;4104501.1050; RUA SANTA CATARINA ;1258;;10;20
4104501;4104501.105074-1;4104501.1050; RUA HERMINIA BARBIERI BIGATON ;1156;;10;20
4104501;4104501.105082-0;4104501.1050; RUA HERMINIA BARBIERI BIGATON ;1178;;10;20
4104501;4104501.105091-0;4104501.1050; RUA HERMINIA BARBIERI BIGATON ;1085;;10;20
4104501;4104501.105104-0;4104501.1051; RUA ELZA BIGATON ILKIU ;1077;;10;20
4104501;4104501.105112-1;4104501.1051; RUA ELZA BIGATON ILKIU ;1061;;10;20
4104501;4104501.105121-2;4104501.1051; RUA ELZA BIGATON ILKIU ;1047;;10;20
4104501;4104501.105121-3;4104501.1051; RUA ELZA BIGATON ILKIU ;1047;;10;20
4104501;4104501.105139-1;4104501.1051; RUA ELZA BIGATON ILKIU ;1033;;10;20
4104501;4104501.105139-2;4104501.1051; RUA ELZA BIGATON ILKIU ;1033;;10;20
4104501;4104501.105147-1;4104501.1051; RUA ELZA BIGATON ILKIU ;1015;;10;20
4104501;4104501.105155-1;4104501.1051; RUA SADI BIGATON ;1022;;10;20
4104501;4104501.105163-0;4104501.1051; RUA SADI BIGATON ;1038;;10;20
4104501;4104501.105171-0;4104501.1051; RUA HERMINIA BARBIERI BIGATON ;1088;;10;20
4104501;4104501.105180-0;4104501.1051; RUA HERMINIA BARBIERI BIGATON ;1102;;10;20
4104501;4104501.105198-0;4104501.1051; RUA HERMINIA BARBIERI BIGATON ;1261;;10;20
4104501;4104501.105201-0;4104501.1052; RUA SANTA CATARINA ;1245;;10;20
4104501;4104501.105210-0;4104501.1052; RUA SANTA CATARINA ;1231;;10;20
4104501;4104501.105228-1;4104501.1052; RUA SANTA CATARINA ;1219;;10;20
4104501;4104501.105236-0;4104501.1052; AV. RIO GRANDE DO SUL;1310;;10;20
4104501;4104501.105244-0;4104501.1052; AV. RIO GRANDE DO SUL;1328;;10;20
4104501;4104501.105252-0;4104501.1052; RUA SADI BIGATON ;1047;;10;20
4104501;4104501.105261-0;4104501.1052; RUA SADI BIGATON ;1017;;10;20
4104501;4104501.105279-0;4104501.1052; RUA ANTONIO LORENZETTI;56;;10;20
4104501;4104501.105287-0;4104501.1052; RUA ANTONIO LORENZETTI;84;;10;20
4104501;4104501.10529-2;4104501.1052; RUA MINAS GERAIS;1080;;10;20
4104501;4104501.105295-0;4104501.1052; RUA ANTONIO LORENZETTI;1002;;10;20
4104501;4104501.105309-0;4104501.1053; RUA JACINTO ROVEDA ;1014;;10;20
4104501;4104501.105317-1;4104501.1053; RUA ANTONIO LORENZETTI;130;;10;20
4104501;4104501.105325-0;4104501.1053; RUA ANTONIO LORENZETTI;144;;10;20
4104501;4104501.105333-0;4104501.1053; RUA JOÃO BAPTISTA MARCHESE ;1411;;10;20
4104501;4104501.105341-1;4104501.1053; RUA JOÃO BAPTISTA MARCHESE ;1385;;10;20
4104501;4104501.105350-1;4104501.1053; RUA TAMOIOS ;3084;;10;20
4104501;4104501.105368-1;4104501.1053; RUA TAMOIOS ;3098;;10;20
4104501;4104501.105376-1;4104501.1053; RUA TAMOIOS ;3110;;10;20
4104501;4104501.105384-0;4104501.1053; RUA TAMOIOS ;3126;;10;20
4104501;4104501.105392-1;4104501.1053; RUA TAMOIOS ;3140;;10;20
4104501;4104501.105392-2;4104501.1053; RUA TAMOIOS ;3140;;10;20
4104501;4104501.105414-1;4104501.1054; RUA ALAGOAS ;1738;;10;20
4104501;4104501.105422-0;4104501.1054; RUA OTAVIO KISCHNER;407;;10;20
4104501;4104501.105431-0;4104501.1054; RUA OTAVIO KISCHNER;415;;10;20
4104501;4104501.105449-1;4104501.1054; RUA CEARA;28;;10;20
4104501;4104501.10545-1;4104501.1054; RUA LUIZ GERALDO HOLLEN;480;;10;20
4104501;4104501.105457-1;4104501.1054; RUA CEARA;12;;10;20
4104501;4104501.105465-1;4104501.1054; RUA CEARA;10;;10;20
4104501;4104501.105473-0;4104501.1054; RUA RISSIERI DEMICHEI;77;;10;20
4104501;4104501.105481-0;4104501.1054; RUA RISSIERI DEMICHEI;27;;10;20
4104501;4104501.105490-1;4104501.1054; RUA RISSIERI DEMICHEI;39;;10;20
4104501;4104501.105503-0;4104501.1055; RUA RISSIERI DEMICHEI;51;;10;20
4104501;4104501.105511-1;4104501.1055; RUA LERCY JOAO ROMAN;16;;10;20
4104501;4104501.105520-1;4104501.1055; RUA LERCY JOAO ROMAN;32;;10;20
4104501;4104501.10553-1;4104501.1055; RUA MATO GROSSO;909;;10;20
4104501;4104501.105538-1;4104501.1055; RUA TUPI;1167;;10;20
4104501;4104501.105546-1;4104501.1055; RUA RISSIERI DEMICHEI;76;;10;20
4104501;4104501.105562-1;4104501.1055; RUA TUPI;1123;;10;20
4104501;4104501.105571-1;4104501.1055; RUA TUPI;1145;;10;20
4104501;4104501.105597-1;4104501.1055; RUA RISSIERI DEMICHEI;58;;10;20
4104501;4104501.105601-1;4104501.1056; RUA RISSIERI DEMICHEI;42;;10;20
4104501;4104501.10561-2;4104501.1056; RUA MINAS GERAIS;992;;10;20
4104501;4104501.105619-1;4104501.1056; RUA RISSIERI DEMICHEI;30;;10;20
4104501;4104501.105627-0;4104501.1056; RUA RISSIERI DEMICHEI;16;;10;20
4104501;4104501.105635-1;4104501.1056; AV. PARANA;1141;;10;20
4104501;4104501.105660-2;4104501.1056; RUA PARAIBA;1383;;10;20
4104501;4104501.105678-1;4104501.1056; AVENIDA DAS FLORES;1059;;10;20
4104501;4104501.105678-2;4104501.1056; AVENIDA DAS FLORES;1059;;10;20
4104501;4104501.105686-1;4104501.1056; AV. BOTUCARIS ;1711;;10;20
4104501;4104501.105694-0;4104501.1056; RUA GUAIBA;527;;10;20
4104501;4104501.10570-1;4104501.1057; AV. BOTUCARIS;571;;10;20
4104501;4104501.10570-2;4104501.1057; AV. BOTUCARIS;571;;10;20
4104501;4104501.10570-3;4104501.1057; AV. BOTUCARIS;571;;10;20
4104501;4104501.105708-0;4104501.1057; RUA TAPAJOS;1013;;10;20
4104501;4104501.105716-1;4104501.1057; RUA OTAVIO FRANCISCO DE MATTOS;146;;10;20
4104501;4104501.105724-1;4104501.1057; RUA CEREJEIRA ;2086;;10;20
4104501;4104501.105741-1;4104501.1057; RUA CARAZINHO;65;;10;20
4104501;4104501.105759-1;4104501.1057; RUA CARAZINHO;97;;10;20
4104501;4104501.105767-1;4104501.1057; RUA CARAZINHO;113;;10;20
4104501;4104501.105775-0;4104501.1057; RUA GUAIBA;705;;10;20
4104501;4104501.105783-1;4104501.1057; RUA CARAZINHO;66;;10;20
4104501;4104501.105791-1;4104501.1057; RUA GUAIBA;779;;10;20
4104501;4104501.105791-2;4104501.1057; RUA GUAIBA;779;;10;20
4104501;4104501.105805-1;4104501.1058; RUA CARAZINHO;110;;10;20
4104501;4104501.1058-1;4104501.1058; AV. INDEPENDENCIA ;1702;;10;20
4104501;4104501.105813-0;4104501.1058; RUA GUAIBA;721;;10;20
4104501;4104501.105821-0;4104501.1058; RUA GUAIBA;737;;10;20
4104501;4104501.105830-0;4104501.1058; RUA GUAIBA;755;;10;20
4104501;4104501.105848-1;4104501.1058; RUA CARAZINHO;78;;10;20
4104501;4104501.105856-1;4104501.1058; RUA CARAZINHO;102;;10;20
4104501;4104501.105864-1;4104501.1058; RUA PARAIBA;560;;10;20
4104501;4104501.105872-0;4104501.1058; RUA GUAIBA;660;;10;20
4104501;4104501.10588-1;4104501.1058; RUA MATO GROSSO;931;;10;20
4104501;4104501.105881-0;4104501.1058; RUA PARIS;461;;10;20
4104501;4104501.10588-2;4104501.1058; RUA MATO GROSSO;931;;10;20
4104501;4104501.105899-1;4104501.1058; RUA GUAIBA;790;;10;20
4104501;4104501.105902-1;4104501.1059; RUA PARIS;345;;10;20
4104501;4104501.105911-1;4104501.1059; RUA PARIS;363;;10;20
4104501;4104501.105911-2;4104501.1059; RUA PARIS;363;;10;20
4104501;4104501.105929-0;4104501.1059; RUA PARIS;377;;10;20
4104501;4104501.105937-0;4104501.1059; RUA PARIS;395;;10;20
4104501;4104501.105945-1;4104501.1059; RUA PARIS;411;;10;20
4104501;4104501.105953-0;4104501.1059; RUA PARIS;429;;10;20
4104501;4104501.10596-1;4104501.1059; RUA LUIZ GERALDO HOLLEN;462;;10;20
4104501;4104501.105961-0;4104501.1059; RUA PARIS;447;;10;20
4104501;4104501.105970-1;4104501.1059; RUA GUAIBA;772;;10;20
4104501;4104501.105988-1;4104501.1059; RUA GUAIBA;760;;10;20
4104501;4104501.105996-1;4104501.1059; RUA GUAIBA;738;;10;20
4104501;4104501.10600-1;4104501.1060; AV. BOTUCARIS;655;;10;20
4104501;4104501.10600-2;4104501.1060; AV. BOTUCARIS;655;;10;20
4104501;4104501.106003-1;4104501.1060; RUA GUAIBA;722;;10;20
4104501;4104501.106011-0;4104501.1060; RUA GUAIBA;706;;10;20
4104501;4104501.106020-0;4104501.1060; RUA GUAIBA;694;;10;20
4104501;4104501.106038-0;4104501.1060; RUA OTAVIO FRANCISCO DE MATTOS;1775;;10;20
4104501;4104501.106046-1;4104501.1060; RUA PARIS;288;;10;20
4104501;4104501.106054-1;4104501.1060; RUA OTAVIO FRANCISCO DE MATTOS;1801;;10;20
4104501;4104501.106062-1;4104501.1060; RUA PARAIBA;523;;10;20
4104501;4104501.106071-1;4104501.1060; RUA PARIS;541;;10;20
4104501;4104501.106089-1;4104501.1060; RUA PARIS;275;;10;20
4104501;4104501.106097-1;4104501.1060; RUA GUAIBA;598;;10;20
4104501;4104501.106101-2;4104501.1061; RUA PARAIBA;561/577;;10;20
4104501;4104501.106119-0;4104501.1061; RUA GUAIBA;622;;10;20
4104501;4104501.106127-0;4104501.1061; RUA PARIS;291;;10;20
4104501;4104501.106135-1;4104501.1061; RUA GUAIBA;610;;10;20
4104501;4104501.106143-0;4104501.1061; RUA PERNAMBUCO ;650;;10;20
4104501;4104501.106151-0;4104501.1061; RUA PERNAMBUCO ;666;;10;20
4104501;4104501.106160-1;4104501.1061; RUA PERNAMBUCO ;690;;10;20
4104501;4104501.106160-2;4104501.1061; RUA PERNAMBUCO ;690;;10;20
4104501;4104501.106178-1;4104501.1061; RUA GUAIBA;541;;10;20
4104501;4104501.106178-2;4104501.1061; RUA GUAIBA;541;;10;20
4104501;4104501.10618-1;4104501.1061; RUA LUIZ GERALDO HOLLEN;438;;10;20
4104501;4104501.106186-0;4104501.1061; RUA GUAIBA;555;;10;20
4104501;4104501.106194-0;4104501.1061; RUA GUAIBA;581;;10;20
4104501;4104501.106208-0;4104501.1062; RUA GUAIBA;603;;10;20
4104501;4104501.106216-0;4104501.1062; RUA GUAIBA;615;;10;20
